timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2002-09-17,90.89,91.19,87.75,87.83,63.0899,46930900,0.0,1.0
2002-09-18,87.02,88.5,86.28,86.95,62.4578,53110000,0.0,1.0
2002-09-19,86.0,86.8,84.7,84.7,60.8416,48043300,0.0,1.0
2002-09-20,84.92,85.2,84.05,84.35,60.8617,46180700,0.3781,1.0
2002-09-23,83.65,84.07,82.69,83.66,60.3639,46693600,0.0,1.0
2002-09-24,82.44,83.65,81.85,82.31,59.3898,65921200,0.0,1.0
2002-09-25,83.37,84.77,82.04,84.35,60.8617,59126900,0.0,1.0
2002-09-26,85.02,85.97,84.45,85.73,61.8575,53403400,0.0,1.0
2002-09-27,85.0,85.63,82.75,82.75,59.7073,64584600,0.0,1.0
2002-09-30,82.0,82.8,80.9,81.79,59.0146,73096400,0.0,1.0
2002-10-01,82.44,85.77,81.47,85.72,61.8503,68058600,0.0,1.0
2002-10-02,84.69,85.53,82.6,83.15,59.9959,56588700,0.0,1.0
2002-10-03,83.14,84.6,81.95,82.31,59.3898,55474900,0.0,1.0
2002-10-04,82.8,82.92,79.58,80.8,58.3003,68101900,0.0,1.0
2002-10-07,80.07,81.2,78.55,79.13,57.0953,53133500,0.0,1.0
2002-10-08,79.81,81.31,78.2,80.37,57.99,79055100,0.0,1.0
2002-10-09,79.09,79.7,77.78,78.1,56.3521,79385800,0.0,1.0
2002-10-10,77.94,81.07,77.07,80.63,58.1776,76628600,0.0,1.0
2002-10-11,82.1,84.73,81.82,84.16,60.7247,82516100,0.0,1.0
2002-10-14,83.2,84.85,83.04,84.63,61.0638,40570000,0.0,1.0
2002-10-15,86.99,88.72,86.86,88.7,64.0004,77608300,0.0,1.0
2002-10-16,87.42,87.8,85.92,86.55,62.4491,61793400,0.0,1.0
2002-10-17,88.87,89.23,87.85,88.27,63.6902,66358600,0.0,1.0
2002-10-18,87.65,89.11,86.93,88.64,63.9571,47212500,0.0,1.0
2002-10-21,88.12,90.5,87.57,90.17,65.0611,45501400,0.0,1.0
2002-10-22,89.05,90.01,88.52,89.52,64.5921,41084600,0.0,1.0
2002-10-23,88.77,90.27,87.68,90.2,65.0827,54724700,0.0,1.0
2002-10-24,90.75,90.9,88.1,88.36,63.7551,55066900,0.0,1.0
2002-10-25,88.22,90.39,87.94,90.2,65.0827,43574200,0.0,1.0
2002-10-28,91.15,91.29,88.85,89.61,64.657,39387700,0.0,1.0
2002-10-29,89.08,89.49,87.0,88.57,63.9066,58971500,0.0,1.0
2002-10-30,88.68,89.96,88.23,89.43,64.5272,41463700,0.0,1.0
2002-10-31,89.66,90.3,88.19,88.52,63.8706,41443300,0.0,1.0
2002-11-01,88.35,90.82,88.05,90.27,65.1333,51578900,0.0,1.0
2002-11-04,91.8,92.94,90.9,91.13,65.7538,49056100,0.0,1.0
2002-11-05,90.84,92.07,90.84,91.85,66.2733,37244900,0.0,1.0
2002-11-06,92.48,93.07,90.79,93.04,67.1319,64753500,0.0,1.0
2002-11-07,92.03,92.22,90.22,90.76,65.4868,50627000,0.0,1.0
2002-11-08,90.53,91.57,89.52,89.65,64.6859,37881600,0.0,1.0
2002-11-11,89.52,89.56,87.8,88.26,63.683,33175800,0.0,1.0
2002-11-12,88.66,89.93,88.37,88.96,64.188,37686400,0.0,1.0
2002-11-13,88.32,89.75,87.45,89.05,64.253,63618400,0.0,1.0
2002-11-14,90.07,91.0,89.76,90.73,65.4652,31820800,0.0,1.0
2002-11-15,90.0,91.55,89.95,91.4,65.9486,39116600,0.0,1.0
2002-11-18,92.15,92.15,90.35,90.48,65.2848,28740000,0.0,1.0
2002-11-19,90.02,91.1,89.76,90.36,65.1982,32771600,0.0,1.0
2002-11-20,89.98,92.42,89.95,92.37,66.6485,36399700,0.0,1.0
2002-11-21,92.6,94.19,92.43,94.09,67.8895,55092900,0.0,1.0
2002-11-22,93.48,94.27,93.27,93.42,67.4061,32515000,0.0,1.0
2002-11-25,93.43,94.26,92.77,93.48,67.4494,34060500,0.0,1.0
2002-11-26,93.07,93.45,91.62,91.7,66.1651,42290400,0.0,1.0
2002-11-27,92.52,94.65,92.43,94.28,68.0266,37764000,0.0,1.0
2002-11-29,94.8,94.95,93.77,93.98,67.8102,19385700,0.0,1.0
2002-12-02,95.47,96.05,93.22,94.13,67.9184,48597200,0.0,1.0
2002-12-03,93.25,93.4,92.35,92.87,67.0093,34139700,0.0,1.0
2002-12-04,91.77,93.14,91.43,92.45,66.7062,63947100,0.0,1.0
2002-12-05,92.7,92.8,91.1,91.43,65.9702,36445500,0.0,1.0
2002-12-06,90.12,92.17,89.98,92.03,66.4032,49807500,0.0,1.0
2002-12-09,91.07,91.46,89.48,89.5,64.5777,35259400,0.0,1.0
2002-12-10,90.02,91.1,89.76,90.7,65.4435,33130600,0.0,1.0
2002-12-11,90.42,91.62,90.16,90.78,65.5012,37368600,0.0,1.0
2002-12-12,91.2,91.49,90.2,90.77,65.494,34263400,0.0,1.0
2002-12-13,89.91,90.48,89.27,89.34,64.4622,36855500,0.0,1.0
2002-12-16,89.82,91.79,89.66,91.65,66.129,36716300,0.0,1.0
2002-12-17,91.37,91.74,90.74,90.85,65.5517,32083900,0.0,1.0
2002-12-18,90.32,90.4,89.33,89.8,64.7941,35551800,0.0,1.0
2002-12-19,89.35,90.7,88.6,89.16,64.3323,39245900,0.0,1.0
2002-12-20,89.2,90.02,89.1,89.99,65.2457,31135100,0.4358,1.0
2002-12-23,89.59,90.47,89.31,90.02,65.2675,22191800,0.0,1.0
2002-12-24,89.59,89.86,89.25,89.36,64.7889,10937000,0.0,1.0
2002-12-26,89.7,90.61,88.84,89.39,64.8107,17477000,0.0,1.0
2002-12-27,88.96,89.29,87.38,87.38,63.3534,22199300,0.0,1.0
2002-12-30,87.8,88.47,87.22,88.11,63.8826,29894700,0.0,1.0
2002-12-31,87.99,88.43,87.11,88.23,63.9696,34035000,0.0,1.0
2003-01-02,88.85,91.3,88.54,91.07,66.0287,44070000,0.0,1.0
2003-01-03,90.91,91.39,90.5,91.35,66.2317,32214300,0.0,1.0
2003-01-06,91.24,93.49,91.09,92.96,67.399,40948400,0.0,1.0
2003-01-07,92.9,93.37,92.2,92.73,67.2323,38607000,0.0,1.0
2003-01-08,92.2,92.4,91.05,91.39,66.2607,38533900,0.0,1.0
2003-01-09,91.82,93.18,91.41,92.81,67.2903,34739800,0.0,1.0
2003-01-10,91.95,93.64,91.8,93.06,67.4716,37708400,0.0,1.0
2003-01-13,93.54,93.86,92.44,93.03,67.4498,31608900,0.0,1.0
2003-01-14,92.69,93.83,92.41,93.33,67.6673,30924700,0.0,1.0
2003-01-15,93.54,93.57,91.91,92.4,66.993,33383300,0.0,1.0
2003-01-16,92.5,92.93,91.46,92.02,66.7175,42762200,0.0,1.0
2003-01-17,90.99,92.3,90.15,90.66,65.7315,35607200,0.0,1.0
2003-01-21,90.87,90.92,88.95,89.25,64.7092,36767400,0.0,1.0
2003-01-22,88.77,89.8,88.0,88.17,63.9261,42100600,0.0,1.0
2003-01-23,88.75,89.38,87.95,88.71,64.3177,55794500,0.0,1.0
2003-01-24,88.59,88.68,86.17,86.38,62.6283,67625900,0.0,1.0
2003-01-27,85.73,86.8,84.5,85.2,61.7728,57498700,0.0,1.0
2003-01-28,85.63,86.4,85.13,85.83,62.2296,46929100,0.0,1.0
2003-01-29,85.42,87.18,84.77,86.48,62.7008,53712200,0.0,1.0
2003-01-30,86.79,86.88,84.4,84.43,61.2145,49582800,0.0,1.0
2003-01-31,84.15,86.22,84.15,86.06,62.3963,55259700,0.0,1.0
2003-02-03,86.14,86.82,85.92,86.23,62.5196,39645400,0.0,1.0
2003-02-04,85.31,85.75,84.3,85.38,61.9033,42940700,0.0,1.0
2003-02-05,85.75,86.54,84.49,84.85,61.519,55119500,0.0,1.0
2003-02-06,84.37,84.89,83.65,84.45,61.229,53460000,0.0,1.0
2003-02-07,84.91,84.99,82.97,83.42,60.4822,43103500,0.0,1.0
2003-02-10,83.47,84.13,82.65,84.01,60.91,45217600,0.0,1.0
2003-02-11,84.37,84.37,82.83,83.43,60.4895,46586500,0.0,1.0
2003-02-12,83.16,83.62,82.09,82.1,59.5252,35532800,0.0,1.0
2003-02-13,82.15,82.66,81.0,82.35,59.7064,57627100,0.0,1.0
2003-02-14,82.37,84.2,81.83,84.15,61.0115,59487500,0.0,1.0
2003-02-18,84.53,85.8,84.39,85.63,62.0846,39402200,0.0,1.0
2003-02-19,85.32,85.47,84.28,85.18,61.7583,31358400,0.0,1.0
2003-02-20,85.21,85.42,84.05,84.33,61.142,29255100,0.0,1.0
2003-02-21,84.38,85.74,83.46,85.18,61.7583,60945500,0.0,1.0
2003-02-24,84.93,85.0,83.59,83.8,60.7577,30600100,0.0,1.0
2003-02-25,82.95,84.49,82.22,84.47,61.2435,56236600,0.0,1.0
2003-02-26,84.02,84.53,83.08,83.24,60.3517,37897700,0.0,1.0
2003-02-27,83.7,84.75,83.16,84.34,61.1493,49924900,0.0,1.0
2003-02-28,84.47,85.23,84.16,84.9,61.5553,43768400,0.0,1.0
2003-03-03,85.26,85.78,83.72,84.09,60.968,42702000,0.0,1.0
2003-03-04,83.95,84.01,82.65,82.75,59.9965,31332500,0.0,1.0
2003-03-05,82.61,83.54,82.36,83.45,60.504,42516100,0.0,1.0
2003-03-06,82.87,83.52,82.47,82.75,59.9965,40887700,0.0,1.0
2003-03-07,81.61,83.99,81.43,83.32,60.4097,63528300,0.0,1.0
2003-03-10,82.6,82.86,81.1,81.32,58.9597,40958500,0.0,1.0
2003-03-11,81.48,82.0,80.48,80.52,58.3796,48006600,0.0,1.0
2003-03-12,80.38,81.1,79.38,81.06,58.7712,62352800,0.0,1.0
2003-03-13,82.18,83.91,81.53,83.86,60.8012,71888600,0.0,1.0
2003-03-14,84.2,84.77,83.35,84.13,60.997,63768600,0.0,1.0
2003-03-17,83.46,86.95,83.22,86.78,62.9183,88315800,0.0,1.0
2003-03-18,87.15,87.35,86.28,87.29,63.2881,51091800,0.0,1.0
2003-03-19,87.28,88.16,86.68,87.96,63.7739,49668100,0.0,1.0
2003-03-20,87.33,88.59,86.35,88.15,63.9116,67479100,0.0,1.0
2003-03-21,88.8,89.88,87.93,89.67,65.2706,71266000,0.3544,1.0
2003-03-24,88.02,88.14,86.35,86.69,63.1015,65434000,0.0,1.0
2003-03-25,86.74,88.26,86.44,87.52,63.7056,61178100,0.0,1.0
2003-03-26,87.56,87.85,86.8,87.08,63.3854,45772400,0.0,1.0
2003-03-27,86.4,87.66,85.99,87.15,63.4363,53294500,0.0,1.0
2003-03-28,86.47,87.28,86.25,86.71,63.116,32583500,0.0,1.0
2003-03-31,85.35,86.59,84.4,84.74,61.6821,60494400,0.0,1.0
2003-04-01,85.25,86.39,84.91,86.04,62.6284,53914800,0.0,1.0
2003-04-02,87.54,88.77,87.5,88.12,64.1424,50507800,0.0,1.0
2003-04-03,88.87,88.99,87.65,87.7,63.8367,49028500,0.0,1.0
2003-04-04,88.43,88.59,87.62,88.22,64.2152,36262500,0.0,1.0
2003-04-07,90.34,90.85,87.97,88.05,64.0914,69833100,0.0,1.0
2003-04-08,88.3,88.65,87.71,88.19,64.1933,39753900,0.0,1.0
2003-04-09,88.36,89.1,86.77,87.03,63.349,55693900,0.0,1.0
2003-04-10,87.095,87.63,85.71,87.51,63.6984,42155800,0.0,1.0
2003-04-11,88.16,88.701,86.86,87.15,63.4363,47738800,0.0,1.0
2003-04-14,87.47,89.0,87.0,88.95,64.7465,36967900,0.0,1.0
2003-04-15,88.84,89.78,88.42,89.78,65.3507,49989400,0.0,1.0
2003-04-16,89.91,90.066,88.03,88.25,64.237,51820400,0.0,1.0
2003-04-17,88.3,89.72,88.194,89.56,65.1906,37487600,0.0,1.0
2003-04-21,89.86,90.16,89.06,89.65,65.2561,32085800,0.0,1.0
2003-04-22,89.1,91.56,88.89,91.34,66.4862,59870000,0.0,1.0
2003-04-23,91.62,92.35,91.24,92.18,67.0977,44254100,0.0,1.0
2003-04-24,91.53,92.08,90.96,91.36,66.5008,50038400,0.0,1.0
2003-04-25,91.3,91.47,90.02,90.23,65.6782,43926700,0.0,1.0
2003-04-28,90.44,92.19,90.3,91.79,66.8138,46471900,0.0,1.0
2003-04-29,92.14,92.8,91.4,91.79,66.8138,52347400,0.0,1.0
2003-04-30,91.91,92.57,91.41,91.91,66.9011,48919400,0.0,1.0
2003-05-01,91.92,92.731,90.5,91.9,66.8938,50419000,0.0,1.0
2003-05-02,91.56,93.47,91.491,93.21,67.8474,50239900,0.0,1.0
2003-05-05,93.38,93.78,92.5,93.03,67.7164,35456200,0.0,1.0
2003-05-06,93.04,94.38,93.0,93.91,68.3569,44587300,0.0,1.0
2003-05-07,93.42,94.14,92.972,93.39,67.9784,41443000,0.0,1.0
2003-05-08,92.52,93.337,92.28,92.45,67.2942,40774900,0.0,1.0
2003-05-09,92.83,93.8,92.61,93.73,68.2259,33653700,0.0,1.0
2003-05-12,93.5,95.12,93.28,94.88,69.063,35688500,0.0,1.0
2003-05-13,94.534,95.189,94.26,94.71,68.9392,39299000,0.0,1.0
2003-05-14,95.09,95.24,93.91,94.51,68.7937,32236900,0.0,1.0
2003-05-15,94.89,95.33,94.25,95.11,69.2304,43939900,0.0,1.0
2003-05-16,94.89,95.45,94.26,94.87,69.0557,38914500,0.0,1.0
2003-05-19,94.15,94.8905,92.33,92.65,67.4398,43242300,0.0,1.0
2003-05-20,92.82,93.03,91.597,92.46,67.3015,55457600,0.0,1.0
2003-05-21,92.11,92.88,91.91,92.65,67.4398,49859600,0.0,1.0
2003-05-22,92.95,94.05,92.68,93.57,68.1094,38463900,0.0,1.0
2003-05-23,93.53,93.98,93.14,93.57,68.1094,26158600,0.0,1.0
2003-05-27,93.3,95.84,93.18,95.4,69.4415,43739500,0.0,1.0
2003-05-28,95.85,96.47,95.43,95.67,69.638,37752100,0.0,1.0
2003-05-29,95.88,96.82,95.08,95.42,69.456,50982100,0.0,1.0
2003-05-30,95.901,97.09,95.56,96.95,70.5697,52541600,0.0,1.0
2003-06-02,97.53,98.45,96.67,97.35,70.8609,50711700,0.0,1.0
2003-06-03,97.15,97.84,96.85,97.75,71.152,39555300,0.0,1.0
2003-06-04,97.66,99.35,97.569,99.16,72.1784,49443600,0.0,1.0
2003-06-05,98.584,99.65,98.27,99.65,72.535,46432100,0.0,1.0
2003-06-06,100.4,101.4,99.13,99.26,72.2512,60401100,0.0,1.0
2003-06-09,98.769,99.1,97.77,98.25,71.516,38400100,0.0,1.0
2003-06-10,98.46,99.26,98.19,99.25,72.2439,30120200,0.0,1.0
2003-06-11,99.16,100.39,98.71,100.3,73.0082,37641900,0.0,1.0
2003-06-12,100.754,100.9,99.62,100.61,73.2338,36491400,0.0,1.0
2003-06-13,100.61,100.749,98.95,99.56,72.4695,48640800,0.0,1.0
2003-06-16,99.96,101.7,99.8,101.66,73.9981,36422100,0.0,1.0
2003-06-17,102.07,102.179,101.23,101.66,73.9981,36824400,0.0,1.0
2003-06-18,101.29,102.14,101.0,101.57,73.9326,35552200,0.0,1.0
2003-06-19,101.64,101.73,99.84,100.02,72.8044,43570700,0.0,1.0
2003-06-20,100.39,100.5,99.42,99.44,72.6444,41554900,0.3603,1.0
2003-06-23,99.45,99.66,97.92,98.42,71.8993,34344600,0.0,1.0
2003-06-24,98.223,99.09,98.02,98.52,71.9723,36237900,0.0,1.0
2003-06-25,98.53,99.44,97.53,97.53,71.2491,47864500,0.0,1.0
2003-06-26,97.78,98.979,96.96,98.8,72.1769,33552000,0.0,1.0
2003-06-27,98.747,99.19,97.58,97.66,71.3441,54216000,0.0,1.0
2003-06-30,98.22,98.67,97.47,97.63,71.3221,33865300,0.0,1.0
2003-07-01,97.253,98.85,96.43,98.53,71.9796,51418400,0.0,1.0
2003-07-02,98.77,99.79,98.57,99.77,72.8855,34679700,0.0,1.0
2003-07-03,99.07,99.85,97.904,98.74,72.133,30868400,0.0,1.0
2003-07-07,99.653,100.9,99.65,100.7,73.5649,31432300,0.0,1.0
2003-07-08,100.5,101.29,100.17,101.15,73.8936,33159700,0.0,1.0
2003-07-09,100.92,101.4,100.03,100.58,73.4772,36632000,0.0,1.0
2003-07-10,99.84,100.04,98.63,99.3,72.5421,49850500,0.0,1.0
2003-07-11,99.39,100.45,99.39,100.24,73.2288,40079100,0.0,1.0
2003-07-14,101.2,101.9,99.915,100.73,73.5868,42156900,0.0,1.0
2003-07-15,101.38,101.46,99.95,100.51,73.4261,63632700,0.0,1.0
2003-07-16,100.81,100.87,99.23,99.92,72.9951,40217600,0.0,1.0
2003-07-17,99.15,99.88,98.16,98.5,71.9577,48928600,0.0,1.0
2003-07-18,99.02,99.8,98.46,99.51,72.6956,35705800,0.0,1.0
2003-07-21,99.45,99.494,97.85,98.28,71.797,35142700,0.0,1.0
2003-07-22,98.69,99.41,97.91,99.17,72.4472,50010600,0.0,1.0
2003-07-23,99.21,99.45,98.28,99.24,72.4983,37302100,0.0,1.0
2003-07-24,99.99,100.34,98.37,98.49,71.9504,41176100,0.0,1.0
2003-07-25,98.66,100.29,98.04,100.23,73.2215,43329600,0.0,1.0
2003-07-28,100.37,100.98,99.67,99.86,72.9512,34417000,0.0,1.0
2003-07-29,100.14,100.27,98.68,99.4,72.6152,53571600,0.0,1.0
2003-07-30,99.6,99.79,98.93,99.16,72.4399,28428700,0.0,1.0
2003-07-31,99.98,100.94,99.05,99.39,72.6079,59123300,0.0,1.0
2003-08-01,99.19,99.53,98.24,98.51,71.965,49326900,0.0,1.0
2003-08-04,98.31,99.0,97.0,98.51,71.965,55546900,0.0,1.0
2003-08-05,98.411,98.76,96.34,96.42,70.4382,61749600,0.0,1.0
2003-08-06,96.69,98.06,96.423,96.98,70.8473,51183600,0.0,1.0
2003-08-07,97.17,98.07,96.758,98.0,71.5924,43549000,0.0,1.0
2003-08-08,98.32,98.547,97.76,98.28,71.797,27359700,0.0,1.0
2003-08-11,98.26,99.04,97.84,98.65,72.0673,34638500,0.0,1.0
2003-08-12,98.71,99.59,98.42,99.55,72.7248,43366600,0.0,1.0
2003-08-13,99.82,99.849,98.53,99.04,72.3522,36158300,0.0,1.0
2003-08-14,99.1,99.75,98.45,99.31,72.5494,36259400,0.0,1.0
2003-08-15,99.36,99.79,99.12,99.62,72.7759,12567600,0.0,1.0
2003-08-18,99.93,100.6,99.74,100.48,73.4042,22951800,0.0,1.0
2003-08-19,100.687,100.94,100.0,100.86,73.6818,37460700,0.0,1.0
2003-08-20,100.29,100.89,100.164,100.45,73.3823,23206200,0.0,1.0
2003-08-21,101.05,101.52,100.4,100.77,73.616,46553400,0.0,1.0
2003-08-22,101.2,101.818,99.73,99.77,72.8855,52046700,0.0,1.0
2003-08-25,99.71,100.83,99.28,99.93,73.0024,23495600,0.0,1.0
2003-08-26,99.5,100.39,98.83,100.11,73.1339,45084500,0.0,1.0
2003-08-27,100.05,100.36,99.57,100.14,73.1558,18987900,0.0,1.0
2003-08-28,100.4,101.0,99.66,100.76,73.6087,27427400,0.0,1.0
2003-08-29,100.61,101.48,100.48,101.44,74.1055,28721900,0.0,1.0
2003-09-02,101.64,102.88,101.05,102.8,75.099,50864300,0.0,1.0
2003-09-03,103.03,103.7,102.78,103.36,75.5081,44927200,0.0,1.0
2003-09-04,103.1,103.55,102.76,103.41,75.5446,28404900,0.0,1.0
2003-09-05,102.94,103.549,102.4,102.83,75.1209,31656500,0.0,1.0
2003-09-08,103.04,103.88,102.93,103.68,75.7419,32666300,0.0,1.0
2003-09-09,103.37,103.46,102.68,103.0,75.2451,35084100,0.0,1.0
2003-09-10,102.53,102.8,101.55,101.96,74.4854,45953600,0.0,1.0
2003-09-11,102.1,102.76,101.84,102.26,74.7045,38801600,0.0,1.0
2003-09-12,101.91,102.64,101.35,102.45,74.8433,42443200,0.0,1.0
2003-09-15,102.52,102.63,101.95,102.09,74.5803,21321900,0.0,1.0
2003-09-16,102.232,103.64,102.17,103.58,75.6688,37956300,0.0,1.0
2003-09-17,103.48,103.785,103.05,103.38,75.5227,32073000,0.0,1.0
2003-09-18,103.4,104.7,103.17,104.6,76.414,30295300,0.0,1.0
2003-09-19,104.27,104.6,103.4,103.67,76.0268,34385900,0.4001,1.0
2003-09-22,102.85,102.96,102.03,102.55,75.2055,36704300,0.0,1.0
2003-09-23,102.59,103.29,102.36,102.94,75.4915,32514100,0.0,1.0
2003-09-24,103.118,103.22,101.07,101.11,74.1495,41720700,0.0,1.0
2003-09-25,101.41,101.88,100.2,100.28,73.5408,53188100,0.0,1.0
2003-09-26,100.44,100.66,99.846,99.95,73.2988,42916300,0.0,1.0
2003-09-29,100.3,100.99,99.79,100.93,74.0174,36793100,0.0,1.0
2003-09-30,100.48,100.76,99.25,99.95,73.2988,70777300,0.0,1.0
2003-10-01,100.24,102.18,100.2,102.08,74.8608,65806400,0.0,1.0
2003-10-02,101.93,102.56,101.63,102.45,75.1321,44639600,0.0,1.0
2003-10-03,103.67,104.28,103.08,103.39,75.8215,48822200,0.0,1.0
2003-10-06,103.482,103.99,103.2,103.86,76.1662,20246500,0.0,1.0
2003-10-07,103.26,104.31,102.91,104.26,76.4595,42636600,0.0,1.0
2003-10-08,104.33,104.39,103.41,104.0,76.2688,30944800,0.0,1.0
2003-10-09,104.88,105.22,103.83,104.28,76.4742,40100900,0.0,1.0
2003-10-10,104.27,104.6,103.91,104.57,76.6869,22686200,0.0,1.0
2003-10-13,104.715,105.29,104.51,104.9,76.9289,23830100,0.0,1.0
2003-10-14,104.8,105.43,104.36,105.27,77.2002,38506000,0.0,1.0
2003-10-15,105.86,105.89,104.64,104.99,76.9949,39893900,0.0,1.0
2003-10-16,104.68,105.73,104.65,105.41,77.3029,32794000,0.0,1.0
2003-10-17,105.47,105.63,103.98,104.26,76.4595,32802200,0.0,1.0
2003-10-20,104.447,105.04,103.94,105.04,77.0315,27791200,0.0,1.0
2003-10-21,104.82,105.28,104.32,104.86,76.8995,26768000,0.0,1.0
2003-10-22,104.03,104.19,103.19,103.54,75.9315,34131200,0.0,1.0
2003-10-23,102.89,103.95,102.84,103.35,75.7922,46431100,0.0,1.0
2003-10-24,102.83,103.58,102.18,103.58,75.9608,51738800,0.0,1.0
2003-10-27,103.74,104.18,103.27,103.63,75.9975,32511400,0.0,1.0
2003-10-28,103.98,105.15,103.82,105.04,77.0315,35036200,0.0,1.0
2003-10-29,104.77,105.43,103.87,105.18,77.1342,30970400,0.0,1.0
2003-10-30,105.79,105.97,104.8,105.4,77.2955,39153300,0.0,1.0
2003-10-31,105.4,105.74,105.22,105.3,77.2222,25765300,0.0,1.0
2003-11-03,105.75,106.61,105.71,105.99,77.7282,37605700,0.0,1.0
2003-11-04,105.99,106.27,105.58,105.76,77.5595,31435400,0.0,1.0
2003-11-05,105.5,105.97,104.9,105.84,77.6182,33661200,0.0,1.0
2003-11-06,105.6,106.44,105.1,106.4,78.0289,28414000,0.0,1.0
2003-11-07,106.64,106.72,105.57,105.61,77.4495,31737600,0.0,1.0
2003-11-10,105.74,105.84,105.01,105.18,77.1342,25538500,0.0,1.0
2003-11-11,105.09,105.33,104.8,105.15,77.1122,26809400,0.0,1.0
2003-11-12,105.23,106.47,105.16,106.33,77.9776,28064200,0.0,1.0
2003-11-13,106.01,106.54,105.78,106.36,77.9996,29724800,0.0,1.0
2003-11-14,106.4,106.95,105.29,105.46,77.3395,49163200,0.0,1.0
2003-11-17,104.91,105.14,104.04,104.93,76.9509,44440700,0.0,1.0
2003-11-18,105.24,105.45,103.7,103.84,76.1515,41169200,0.0,1.0
2003-11-19,104.03,105.01,103.92,104.72,76.7969,29848600,0.0,1.0
2003-11-20,104.02,105.24,103.75,103.78,76.1075,53636400,0.0,1.0
2003-11-21,104.24,104.33,103.62,104.21,76.4228,30027800,0.0,1.0
2003-11-24,104.69,105.78,104.68,105.59,77.4349,28975000,0.0,1.0
2003-11-25,105.73,106.42,105.45,105.99,77.7282,37583300,0.0,1.0
2003-11-26,106.42,106.45,105.39,106.37,78.0069,33078800,0.0,1.0
2003-11-28,106.28,106.66,106.201,106.45,78.0656,10507800,0.0,1.0
2003-12-01,106.85,107.68,106.8,107.6,78.9089,38711000,0.0,1.0
2003-12-02,107.38,107.77,107.07,107.33,78.7109,35371400,0.0,1.0
2003-12-03,107.65,108.08,107.07,107.16,78.5862,39108800,0.0,1.0
2003-12-04,107.17,107.72,106.94,107.6,78.9089,36097600,0.0,1.0
2003-12-05,107.12,107.8,106.62,106.85,78.3589,28847100,0.0,1.0
2003-12-08,106.74,107.64,106.68,107.57,78.8869,32499200,0.0,1.0
2003-12-09,107.9,107.93,106.54,106.74,78.2782,43624700,0.0,1.0
2003-12-10,106.77,106.98,105.96,106.73,78.2709,36931400,0.0,1.0
2003-12-11,106.68,108.1,106.67,107.93,79.1509,45476300,0.0,1.0
2003-12-12,107.97,108.2,106.65,108.14,79.3049,34145300,0.0,1.0
2003-12-15,109.17,109.23,107.48,107.6,78.9089,38688200,0.0,1.0
2003-12-16,107.68,108.5,107.52,108.16,79.3196,32905900,0.0,1.0
2003-12-17,108.06,108.5,107.8,108.5,79.5689,23206100,0.0,1.0
2003-12-18,108.55,109.73,108.39,109.72,80.4636,29792100,0.0,1.0
2003-12-19,109.3,109.37,108.58,108.9,80.2404,41466700,0.5156,1.0
2003-12-22,108.79,109.66,108.78,109.66,80.8004,27639200,0.0,1.0
2003-12-23,109.48,109.95,109.38,109.73,80.852,24756600,0.0,1.0
2003-12-24,109.52,109.88,109.43,109.62,80.7709,8055800,0.0,1.0
2003-12-26,109.71,110.08,109.63,109.7,80.8299,8308400,0.0,1.0
2003-12-29,110.1,111.27,109.7843,111.16,81.9056,22548500,0.0,1.0
2003-12-30,111.09,111.27,110.85,111.18,81.9204,19584400,0.0,1.0
2003-12-31,111.22,111.52,110.84,111.28,81.994,31505600,0.0,1.0
2004-01-02,111.74,112.19,110.73,111.23,81.9572,38084800,0.0,1.0
2004-01-05,111.69,112.52,111.59,112.44,82.8488,27970800,0.0,1.0
2004-01-06,112.16,112.73,112.0,112.55,82.9298,20506400,0.0,1.0
2004-01-07,112.39,113.06,111.89,112.93,83.2098,30182100,0.0,1.0
2004-01-08,113.25,113.41,112.77,113.38,83.5414,37052200,0.0,1.0
2004-01-09,112.83,113.5,112.27,112.39,82.8119,54093100,0.0,1.0
2004-01-12,112.55,113.25,112.36,113.22,83.4235,33568400,0.0,1.0
2004-01-13,113.09,113.23,111.76,112.56,82.9372,54293200,0.0,1.0
2004-01-14,112.76,113.66,112.67,113.5,83.6298,30146600,0.0,1.0
2004-01-15,113.57,114.06,112.58,113.78,83.8361,38434500,0.0,1.0
2004-01-16,114.04,114.31,113.63,114.23,84.1677,31926100,0.0,1.0
2004-01-20,114.53,114.65,113.82,114.2,84.1456,29880600,0.0,1.0
2004-01-21,114.13,115.3,113.72,115.1,84.8087,30745000,0.0,1.0
2004-01-22,115.14,115.38,114.58,114.8,84.5877,29915100,0.0,1.0
2004-01-23,115.0,115.37,113.95,114.43,84.315,49968700,0.0,1.0
2004-01-26,114.39,115.93,114.38,115.87,85.3761,30474700,0.0,1.0
2004-01-27,115.75,116.5,114.65,114.68,84.4992,35373200,0.0,1.0
2004-01-28,114.98,115.28,112.94,113.37,83.534,52889700,0.0,1.0
2004-01-29,113.56,113.85,112.56,113.48,83.6151,60120400,0.0,1.0
2004-01-30,113.52,113.72,113.09,113.48,83.6151,30992800,0.0,1.0
2004-02-02,113.7,114.68,113.12,113.97,83.9761,38851900,0.0,1.0
2004-02-03,113.74,114.14,113.44,113.78,83.8361,25159100,0.0,1.0
2004-02-04,113.19,113.73,112.79,112.85,83.1509,39630900,0.0,1.0
